timestamp,uptimeInS,bootCount,lastResetCause,powerAmplifierTemperature,quartzTemperature,isTxOn,lastSyncRssi,averageSyncRssi,lastPacketRssi,averagePacketRssi,environmentRssi,txPacketCounter,txByteCounter,rxPacketCounter,rxByteCounter,badCrcCounter,beaconTxCounter,gsWdtTimeLeftInS,
978313156,5954,480,201326592,29,29,1,-101,-100,-101,-99,-125,1152,109320,55,1270,0,161,78766,
978313161,5959,480,201326592,29,29,1,-101,-100,-101,-99,-128,1152,109320,55,1270,0,161,78761,
978313166,5964,480,201326592,29,29,1,-101,-100,-101,-99,-126,1152,109320,55,1270,0,161,78756,
978313171,5969,480,201326592,29,29,1,-101,-100,-101,-99,-130,1152,109320,55,1270,0,161,78751,
978313176,5975,480,201326592,29,29,1,-101,-100,-101,-99,-128,1155,109600,55,1270,0,162,78745,
978313181,5980,480,201326592,29,29,1,-101,-100,-101,-99,-126,1155,109600,55,1270,0,162,78740,
978313186,5985,480,201326592,29,29,1,-101,-100,-101,-99,-127,1155,109600,55,1270,0,162,78735,
978313191,5990,480,201326592,29,29,1,-101,-100,-101,-99,-127,1155,109600,55,1270,0,162,78730,
978313196,5995,480,201326592,29,29,1,-101,-100,-101,-99,-128,1155,109600,55,1270,0,162,78725,
978313202,6000,480,201326592,29,29,1,-101,-100,-101,-99,-130,1155,109600,55,1270,0,162,78720,
978313207,6005,480,201326592,29,29,1,-101,-100,-101,-99,-131,1158,109880,55,1270,0,163,78715,
978313212,6010,480,201326592,29,29,1,-101,-100,-101,-99,-126,1158,109880,55,1270,0,163,78710,
978313217,6015,480,201326592,29,29,1,-101,-100,-101,-99,-128,1158,109880,55,1270,0,163,78705,
978313222,6020,480,201326592,29,29,1,-101,-100,-101,-99,-127,1158,109880,55,1270,0,163,78700,
978313227,6026,480,201326592,29,29,1,-101,-100,-101,-99,-130,1158,109880,55,1270,0,163,78694,
978313232,6031,480,201326592,29,29,1,-101,-100,-101,-99,-127,1158,109880,55,1270,0,163,78689,
978313237,6036,480,201326592,29,29,1,-101,-100,-101,-99,-128,1161,110160,55,1270,0,164,78684,
978313242,6041,480,201326592,29,29,1,-101,-100,-101,-99,-131,1161,110160,55,1270,0,164,78679,
978313247,6046,480,201326592,29,29,1,-101,-100,-101,-99,-126,1161,110160,55,1270,0,164,78674,
978313253,6051,480,201326592,29,29,1,-101,-100,-101,-99,-126,1161,110160,55,1270,0,164,78669,
978313258,6056,480,201326592,29,29,1,-101,-100,-101,-99,-129,1161,110160,55,1270,0,164,78664,
978313263,6061,480,201326592,29,29,1,-101,-100,-101,-99,-132,1161,110160,55,1270,0,164,78659,
978313268,6066,480,201326592,30,29,1,-101,-100,-101,-99,-128,1164,110440,55,1270,0,165,78654,
978313273,6071,480,201326592,29,29,1,-101,-100,-101,-99,-127,1164,110440,55,1270,0,165,78649,
978313278,6077,480,201326592,29,29,1,-101,-100,-101,-99,-130,1164,110440,55,1270,0,165,78644,
978313283,6082,480,201326592,29,29,1,-101,-100,-101,-99,-132,1164,110440,55,1270,0,165,78638,
978313288,6087,480,201326592,29,29,1,-101,-100,-101,-99,-131,1164,110440,55,1270,0,165,78633,
978313293,6092,480,201326592,29,29,1,-101,-100,-101,-99,-128,1164,110440,55,1270,0,165,78628,
978313298,6097,480,201326592,30,29,1,-101,-100,-101,-99,-130,1167,110720,55,1270,0,166,78623,
978313304,6102,480,201326592,29,29,1,-101,-100,-101,-99,-128,1167,110720,55,1270,0,166,78618,
978313309,6107,480,201326592,29,29,1,-101,-100,-101,-99,-129,1167,110720,55,1270,0,166,78613,
978313314,6113,480,201326592,29,29,1,-101,-100,-101,-99,-132,1167,110720,55,1270,0,166,78607,
978313319,6118,480,201326592,29,29,1,-101,-100,-101,-99,-130,1167,110720,55,1270,0,166,78602,
978313324,6123,480,201326592,29,29,1,-101,-100,-101,-99,-130,1167,110720,55,1270,0,166,78597,
978313330,6128,480,201326592,30,29,1,-101,-100,-101,-99,-130,1170,111000,55,1270,0,167,78592,
978313335,6133,480,201326592,29,29,1,-101,-100,-101,-99,-130,1178,111096,55,1270,0,167,78587,
978313340,6138,480,201326592,29,29,1,-101,-100,-101,-99,-129,1178,111096,55,1270,0,167,78582,
978313345,6143,480,201326592,29,29,1,-101,-100,-101,-99,-129,1178,111096,55,1270,0,167,78577,
978313350,6148,480,201326592,29,29,1,-101,-100,-101,-99,-130,1178,111096,55,1270,0,167,78572,
978313355,6154,480,201326592,29,29,1,-101,-100,-101,-99,-130,1178,111096,55,1270,0,167,78566,
978313360,6159,480,201326592,29,29,1,-101,-100,-101,-99,-131,1178,111096,55,1270,0,167,78561,
978313365,6164,480,201326592,30,29,1,-101,-100,-101,-99,-129,1181,111376,55,1270,0,168,78556,
978313370,6169,480,201326592,29,29,1,-101,-100,-101,-99,-130,1181,111376,55,1270,0,168,78551,
978313375,6174,480,201326592,29,29,1,-101,-100,-101,-99,-130,1181,111376,55,1270,0,168,78546,
978313381,6179,480,201326592,29,29,1,-101,-100,-101,-99,-127,1181,111376,55,1270,0,168,78541,
978313386,6184,480,201326592,29,29,1,-101,-100,-101,-99,-131,1181,111376,55,1270,0,168,78536,
978313391,6189,480,201326592,29,29,1,-101,-100,-101,-99,-129,1181,111376,55,1270,0,168,78531,
978313396,6194,480,201326592,30,29,1,-101,-100,-101,-99,-128,1184,111656,55,1270,0,169,78526,
978313401,6199,480,201326592,29,29,1,-101,-100,-101,-99,-131,1184,111656,55,1270,0,169,78521,
978313406,6205,480,201326592,29,30,1,-101,-100,-101,-99,-128,1184,111656,55,1270,0,169,78515,
978313411,6210,480,201326592,29,30,1,-101,-100,-101,-99,-130,1184,111656,55,1270,0,169,78510,
978313416,6215,480,201326592,29,30,1,-101,-100,-101,-99,-130,1184,111656,55,1270,0,169,78505,
978313421,6220,480,201326592,29,30,1,-101,-100,-101,-99,-131,1184,111656,55,1270,0,169,78500,
978313426,6225,480,201326592,30,30,1,-101,-100,-101,-99,-128,1187,111936,55,1270,0,170,78495,
978313432,6230,480,201326592,29,30,1,-101,-100,-101,-99,-130,1187,111936,55,1270,0,170,78490,
978313437,6235,480,201326592,29,30,1,-101,-100,-101,-99,-130,1187,111936,55,1270,0,170,78485,
978313442,6240,480,201326592,29,30,1,-101,-100,-101,-99,-128,1187,111936,55,1270,0,170,78480,
978313447,6245,480,201326592,29,30,1,-101,-100,-101,-99,-130,1187,111936,55,1270,0,170,78475,
978313452,6250,480,201326592,29,30,1,-101,-100,-101,-99,-131,1187,111936,55,1270,0,170,78470,
978313457,6256,480,201326592,30,30,1,-101,-100,-101,-99,-126,1190,112216,55,1270,0,171,78464,
978313462,6261,480,201326592,29,30,1,-101,-100,-101,-99,-128,1190,112216,55,1270,0,171,78459,
978313467,6266,480,201326592,29,30,1,-101,-100,-101,-99,-129,1190,112216,55,1270,0,171,78454,
978313472,6271,480,201326592,29,30,1,-101,-100,-101,-99,-131,1190,112216,55,1270,0,171,78449,
978313477,6276,480,201326592,29,30,1,-101,-100,-101,-99,-128,1190,112216,55,1270,0,171,78444,
978313483,6281,480,201326592,29,30,1,-101,-100,-101,-99,-128,1190,112216,55,1270,0,171,78439,
978313488,6286,480,201326592,30,30,1,-101,-100,-101,-99,-127,1192,112404,55,1270,0,172,78434,
978313493,6291,480,201326592,30,30,1,-101,-100,-101,-99,-130,1193,112496,55,1270,0,172,78429,
978313498,6296,480,201326592,29,30,1,-101,-100,-101,-99,-130,1193,112496,55,1270,0,172,78424,
978313503,6301,480,201326592,29,30,1,-101,-100,-101,-99,-132,1193,112496,55,1270,0,172,78419,
978313508,6307,480,201326592,29,30,1,-101,-100,-101,-99,-128,1193,112496,55,1270,0,172,78413,
978313513,6312,480,201326592,29,30,1,-101,-100,-101,-99,-130,1193,112496,55,1270,0,172,78408,
978313518,6317,480,201326592,29,30,1,-101,-100,-101,-99,-126,1193,112496,55,1270,0,172,78403,
978313523,6322,480,201326592,30,30,1,-101,-100,-101,-99,-129,1196,112776,55,1270,0,173,78398,
978313528,6327,480,201326592,30,30,1,-101,-100,-101,-99,-130,1196,112776,55,1270,0,173,78393,
978313534,6332,480,201326592,29,30,1,-101,-100,-101,-99,-129,1196,112776,55,1270,0,173,78388,
978313539,6337,480,201326592,29,30,1,-101,-100,-101,-99,-132,1196,112776,55,1270,0,173,78383,
978313544,6342,480,201326592,29,30,1,-101,-100,-101,-99,-130,1196,112776,55,1270,0,173,78378,
978313549,6347,480,201326592,29,30,1,-101,-100,-101,-99,-130,1196,112776,55,1270,0,173,78373,
978313554,6352,480,201326592,30,30,1,-101,-100,-101,-99,-132,1199,113056,55,1270,0,174,78368,
978313559,6358,480,201326592,30,30,1,-101,-100,-101,-99,-129,1199,113056,55,1270,0,174,78362,
978313564,6363,480,201326592,30,30,1,-101,-100,-101,-99,-129,1199,113056,55,1270,0,174,78357,
978313570,6368,480,201326592,30,30,1,-101,-100,-101,-99,-129,1199,113056,55,1270,0,174,78352,
978313575,6373,480,201326592,30,30,1,-101,-100,-101,-99,-131,1199,113056,55,1270,0,174,78347,
978313580,6378,480,201326592,29,30,1,-101,-100,-101,-99,-130,1199,113056,55,1270,0,174,78342,
978313585,6384,480,201326592,30,30,1,-101,-100,-101,-99,-128,1202,113336,55,1270,0,175,78336,
978313590,6389,480,201326592,30,30,1,-101,-100,-101,-99,-129,1202,113336,55,1270,0,175,78331,
978313595,6394,480,201326592,30,30,1,-101,-100,-101,-99,-130,1202,113336,55,1270,0,175,78326,
978313600,6399,480,201326592,30,30,1,-101,-100,-101,-99,-130,1202,113336,55,1270,0,175,78321,
978313605,6404,480,201326592,30,30,1,-101,-100,-101,-99,-131,1202,113336,55,1270,0,175,78316,
978313611,6409,480,201326592,30,30,1,-101,-100,-101,-99,-131,1202,113336,55,1270,0,175,78311,
978313616,6414,480,201326592,30,30,1,-101,-100,-101,-99,-129,1205,113616,55,1270,0,176,78306,
978313621,6419,480,201326592,30,30,1,-101,-100,-101,-99,-131,1205,113616,55,1270,0,176,78301,
978313626,6424,480,201326592,30,30,1,-101,-100,-101,-99,-131,1205,113616,55,1270,0,176,78296,
978313631,6429,480,201326592,30,30,1,-101,-100,-101,-99,-130,1205,113616,55,1270,0,176,78291,
978313636,6435,480,201326592,30,30,1,-101,-100,-101,-99,-131,1205,113616,55,1270,0,176,78285,
978313641,6440,480,201326592,30,30,1,-101,-100,-101,-99,-129,1205,113616,55,1270,0,176,78280,
978313646,6445,480,201326592,30,30,1,-101,-100,-101,-99,-130,1208,113896,55,1270,0,177,78275,
978313651,6450,480,201326592,30,30,1,-101,-100,-101,-99,-128,1208,113896,55,1270,0,177,78270,
978313656,6455,480,201326592,30,30,1,-101,-100,-101,-99,-129,1208,113896,55,1270,0,177,78265,
978313662,6460,480,201326592,30,30,1,-101,-100,-101,-99,-130,1208,113896,55,1270,0,177,78260,
978313667,6465,480,201326592,30,30,1,-101,-100,-101,-99,-132,1208,113896,55,1270,0,177,78255,
978313672,6470,480,201326592,30,30,1,-101,-100,-101,-99,-128,1208,113896,55,1270,0,177,78250,
978313677,6475,480,201326592,30,30,1,-101,-100,-101,-99,-131,1211,114176,55,1270,0,178,78245,
978313682,6480,480,201326592,30,30,1,-101,-100,-101,-99,-129,1211,114176,55,1270,0,178,78240,
978313687,6486,480,201326592,30,30,1,-101,-100,-101,-99,-129,1211,114176,55,1270,0,178,78234,
978313692,6491,480,201326592,30,30,1,-101,-100,-101,-99,-131,1211,114176,55,1270,0,178,78229,
978313697,6496,480,201326592,30,30,1,-101,-100,-101,-99,-131,1211,114176,55,1270,0,178,78224,
978313702,6501,480,201326592,30,30,1,-101,-100,-101,-99,-130,1211,114176,55,1270,0,178,78219,
978313707,6506,480,201326592,30,30,1,-101,-100,-101,-99,-130,1214,114456,55,1270,0,179,78214,
978313713,6511,480,201326592,30,30,1,-101,-100,-101,-99,-131,1214,114456,55,1270,0,179,78209,
978313718,6516,480,201326592,30,30,1,-101,-100,-101,-99,-132,1214,114456,55,1270,0,179,78204,
978313723,6521,480,201326592,30,30,1,-101,-100,-101,-99,-131,1214,114456,55,1270,0,179,78199,
978313728,6526,480,201326592,30,30,1,-101,-100,-101,-99,-129,1214,114456,55,1270,0,179,78194,
978313733,6531,480,201326592,30,30,1,-101,-100,-101,-99,-128,1214,114456,55,1270,0,179,78189,
978313738,6537,480,201326592,30,30,1,-101,-100,-101,-99,-131,1217,114736,55,1270,0,180,78183,
978313743,6542,480,201326592,30,30,1,-101,-100,-101,-99,-132,1217,114736,55,1270,0,180,78178,
978313748,6547,480,201326592,30,30,1,-101,-100,-101,-99,-131,1217,114736,55,1270,0,180,78173,
978313753,6552,480,201326592,30,30,1,-101,-100,-101,-99,-131,1217,114736,55,1270,0,180,78168,
978313758,6557,480,201326592,30,30,1,-101,-100,-101,-99,-130,1217,114736,55,1270,0,180,78163,
978313764,6562,480,201326592,30,30,1,-101,-100,-101,-99,-129,1217,114736,55,1270,0,180,78158,
978313769,6567,480,201326592,30,30,1,-101,-100,-101,-99,-128,1220,115016,55,1270,0,181,78153,
978313774,6572,480,201326592,30,30,1,-101,-100,-101,-99,-130,1220,115016,55,1270,0,181,78148,
978313779,6577,480,201326592,30,30,1,-101,-100,-101,-99,-130,1220,115016,55,1270,0,181,78143,
978313784,6582,480,201326592,30,30,1,-101,-100,-101,-99,-128,1220,115016,55,1270,0,181,78138,
978313789,6588,480,201326592,30,30,1,-101,-100,-101,-99,-130,1220,115016,55,1270,0,181,78132,
978313794,6593,480,201326592,30,30,1,-101,-100,-101,-99,-130,1220,115016,55,1270,0,181,78127,
978313799,6598,480,201326592,30,30,1,-101,-100,-101,-99,-125,1222,115204,55,1270,0,182,78122,
978313804,6603,480,201326592,30,30,1,-101,-100,-101,-99,-131,1223,115296,55,1270,0,182,78117,
978313809,6608,480,201326592,30,30,1,-101,-100,-101,-99,-127,1223,115296,55,1270,0,182,78112,
978313815,6613,480,201326592,30,30,1,-101,-100,-101,-99,-130,1223,115296,55,1270,0,182,78107,
978313820,6618,480,201326592,30,30,1,-101,-100,-101,-99,-130,1223,115296,55,1270,0,182,78102,
978313825,6624,480,201326592,30,30,1,-101,-100,-101,-99,-131,1223,115296,55,1270,0,182,78096,
978313830,6629,480,201326592,30,30,1,-101,-100,-101,-99,-126,1225,115484,55,1270,0,183,78091,
978313835,6634,480,201326592,30,30,1,-101,-100,-101,-99,-128,1226,115576,55,1270,0,183,78086,
978313841,6639,480,201326592,30,30,1,-101,-100,-101,-99,-130,1226,115576,55,1270,0,183,78081,
978313846,6644,480,201326592,30,30,1,-101,-100,-101,-99,-131,1226,115576,55,1270,0,183,78076,
978313851,6649,480,201326592,30,30,1,-101,-100,-101,-99,-131,1226,115576,55,1270,0,183,78071,
978313856,6654,480,201326592,30,30,1,-101,-100,-101,-99,-131,1226,115576,55,1270,0,183,78066,
978313861,6659,480,201326592,30,30,1,-101,-100,-101,-99,-128,1227,115670,55,1270,0,184,78061,
978313866,6665,480,201326592,30,30,1,-101,-100,-101,-99,-132,1229,115856,55,1270,0,184,78055,
978313871,6670,480,201326592,30,30,1,-101,-100,-101,-99,-132,1229,115856,55,1270,0,184,78050,
978313876,6675,480,201326592,30,30,1,-101,-100,-101,-99,-130,1229,115856,55,1270,0,184,78045,
978313881,6680,480,201326592,30,30,1,-101,-100,-101,-99,-129,1229,115856,55,1270,0,184,78040,
978313886,6685,480,201326592,30,30,1,-101,-100,-101,-99,-127,1229,115856,55,1270,0,184,78035,
978313892,6690,480,201326592,30,30,1,-101,-100,-101,-99,-132,1229,115856,55,1270,0,184,78030,
978313897,6695,480,201326592,30,30,1,-101,-100,-101,-99,-129,1232,116136,55,1270,0,185,78025,
978313902,6700,480,201326592,30,30,1,-101,-100,-101,-99,-129,1232,116136,55,1270,0,185,78020,
978313907,6705,480,201326592,30,30,1,-101,-100,-101,-99,-128,1232,116136,55,1270,0,185,78015,
978313912,6710,480,201326592,30,30,1,-101,-100,-101,-99,-129,1232,116136,55,1270,0,185,78010,
978313917,6716,480,201326592,30,30,1,-101,-100,-101,-99,-129,1232,116136,55,1270,0,185,78004,
978313922,6721,480,201326592,30,30,1,-101,-100,-101,-99,-129,1232,116136,55,1270,0,185,77999,
978313927,6726,480,201326592,30,30,1,-101,-100,-101,-99,-129,1235,116416,55,1270,0,186,77994,
978313932,6731,480,201326592,30,30,1,-101,-100,-101,-99,-130,1235,116416,55,1270,0,186,77989,
978313937,6736,480,201326592,30,30,1,-101,-100,-101,-99,-128,1235,116416,55,1270,0,186,77984,
978313943,6741,480,201326592,30,30,1,-101,-100,-101,-99,-130,1235,116416,55,1270,0,186,77979,
978313948,6746,480,201326592,29,30,1,-101,-100,-101,-99,-127,1235,116416,55,1270,0,186,77974,
978313953,6751,480,201326592,29,30,1,-101,-100,-101,-99,-128,1235,116416,55,1270,0,186,77969,
978313958,6757,480,201326592,30,30,1,-101,-100,-101,-99,-129,1238,116696,55,1270,0,187,77963,
978313963,6762,480,201326592,30,30,1,-101,-100,-101,-99,-128,1238,116696,55,1270,0,187,77958,
978313968,6767,480,201326592,30,30,1,-101,-100,-101,-99,-131,1238,116696,55,1270,0,187,77953,
978313973,6772,480,201326592,30,30,1,-101,-100,-101,-99,-130,1238,116696,55,1270,0,187,77948,
978313978,6777,480,201326592,29,30,1,-101,-100,-101,-99,-128,1238,116696,55,1270,0,187,77943,
978313984,6782,480,201326592,29,30,1,-101,-100,-101,-99,-129,1238,116696,55,1270,0,187,77938,
978313989,6787,480,201326592,30,30,1,-101,-100,-101,-99,-128,1241,116976,55,1270,0,188,77933,
978313994,6792,480,201326592,30,30,1,-101,-100,-101,-99,-130,1241,116976,55,1270,0,188,77928,
978313999,6797,480,201326592,30,30,1,-101,-100,-101,-99,-130,1241,116976,55,1270,0,188,77923,
978314004,6802,480,201326592,30,30,1,-101,-100,-101,-99,-129,1241,116976,55,1270,0,188,77918,
978314009,6808,480,201326592,29,30,1,-101,-100,-101,-99,-128,1241,116976,55,1270,0,188,77912,
978314014,6813,480,201326592,29,30,1,-101,-100,-101,-99,-128,1241,116976,55,1270,0,188,77907,
978314019,6818,480,201326592,30,30,1,-101,-100,-101,-99,-129,1244,117256,55,1270,0,189,77902,
978314024,6823,480,201326592,30,30,1,-101,-100,-101,-99,-125,1244,117256,55,1270,0,189,77897,
978314029,6828,480,201326592,30,30,1,-101,-100,-101,-99,-129,1244,117256,55,1270,0,189,77892,
978314035,6833,480,201326592,29,30,1,-101,-100,-101,-99,-126,1244,117256,55,1270,0,189,77887,
978314040,6838,480,201326592,29,30,1,-101,-100,-101,-99,-128,1244,117256,55,1270,0,189,77882,
978314045,6843,480,201326592,29,30,1,-101,-100,-101,-99,-128,1244,117256,55,1270,0,189,77877,
978314050,6848,480,201326592,30,30,1,-101,-100,-101,-99,-128,1247,117536,55,1270,0,190,77872,
978314055,6853,480,201326592,30,30,1,-101,-100,-101,-99,-129,1247,117536,55,1270,0,190,77867,
978314060,6859,480,201326592,29,30,1,-101,-100,-101,-99,-128,1247,117536,55,1270,0,190,77862,
978314065,6864,480,201326592,29,30,1,-101,-100,-101,-99,-128,1247,117536,55,1270,0,190,77856,
978314070,6869,480,201326592,29,30,1,-101,-100,-101,-99,-129,1247,117536,55,1270,0,190,77851,
978314075,6874,480,201326592,29,30,1,-101,-100,-101,-99,-127,1247,117536,55,1270,0,190,77846,
978314081,6879,480,201326592,30,30,1,-101,-100,-101,-99,-128,1250,117816,55,1270,0,191,77841,
978314086,6885,480,201326592,30,30,1,-101,-100,-101,-99,-126,1250,117816,55,1270,0,191,77836,
978314091,6890,480,201326592,29,30,1,-101,-100,-101,-99,-127,1250,117816,55,1270,0,191,77830,
978314096,6895,480,201326592,29,30,1,-101,-100,-101,-99,-128,1250,117816,55,1270,0,191,77825,
978314101,6900,480,201326592,29,30,1,-101,-100,-101,-99,-127,1250,117816,55,1270,0,191,77820,
978314106,6905,480,201326592,29,30,1,-101,-100,-101,-99,-129,1250,117816,55,1270,0,191,77815,
978314112,6910,480,201326592,30,30,1,-101,-100,-101,-99,-129,1253,118096,55,1270,0,192,77810,
978314117,6915,480,201326592,30,30,1,-101,-100,-101,-99,-129,1253,118096,55,1270,0,192,77805,
978314122,6920,480,201326592,29,30,1,-101,-100,-101,-99,-128,1253,118096,55,1270,0,192,77800,
978314127,6925,480,201326592,29,30,1,-101,-100,-101,-99,-130,1254,118108,55,1270,0,192,77795,
978314132,6930,480,201326592,29,30,1,-101,-100,-101,-99,-128,1254,118108,55,1270,0,192,77790,
978314137,6936,480,201326592,29,30,1,-101,-100,-101,-99,-130,1254,118108,55,1270,0,192,77785,
978314142,6941,480,201326592,29,30,1,-101,-100,-101,-99,-128,1254,118108,55,1270,0,192,77779,
978314147,6946,480,201326592,29,30,1,-101,-100,-101,-99,-132,1254,118108,55,1270,0,192,77774,
978314152,6951,480,201326592,29,30,1,-101,-100,-101,-99,-128,1254,118108,55,1270,0,192,77769,
978314157,6956,480,201326592,30,30,1,-101,-100,-101,-99,-131,1257,118388,55,1270,0,193,77764,
978314163,6961,480,201326592,29,30,1,-101,-100,-101,-99,-129,1257,118388,55,1270,0,193,77759,
978314168,6966,480,201326592,29,30,1,-101,-100,-101,-99,-129,1257,118388,55,1270,0,193,77754,
978314173,6971,480,201326592,29,30,1,-101,-100,-101,-99,-131,1257,118388,55,1270,0,193,77749,
978314178,6976,480,201326592,29,30,1,-101,-100,-101,-99,-129,1257,118388,55,1270,0,193,77744,
978314183,6981,480,201326592,29,30,1,-101,-100,-101,-99,-129,1257,118388,55,1270,0,193,77739,
978314188,6987,480,201326592,30,30,1,-101,-100,-101,-99,-129,1260,118668,55,1270,0,194,77733,
978314193,6992,480,201326592,29,30,1,-101,-100,-101,-99,-129,1260,118668,55,1270,0,194,77728,
978314198,6997,480,201326592,29,30,1,-101,-100,-101,-99,-130,1260,118668,55,1270,0,194,77723,
978314203,7002,480,201326592,29,30,1,-101,-100,-101,-99,-128,1260,118668,55,1270,0,194,77718,
978314208,7007,480,201326592,29,30,1,-101,-100,-101,-99,-128,1260,118668,55,1270,0,194,77713,
978314214,7012,480,201326592,29,30,1,-101,-100,-101,-99,-130,1260,118668,55,1270,0,194,77708,
978314219,7017,480,201326592,30,30,1,-101,-100,-101,-99,-131,1263,118948,55,1270,0,195,77703,
978314224,7022,480,201326592,29,30,1,-101,-100,-101,-99,-130,1264,118960,55,1270,0,195,77698,
978314229,7027,480,201326592,29,30,1,-101,-100,-101,-99,-129,1264,118960,55,1270,0,195,77693,
978314234,7032,480,201326592,29,30,1,-101,-100,-101,-99,-131,1264,118960,55,1270,0,195,77688,
978314239,7038,480,201326592,29,30,1,-101,-100,-101,-99,-130,1264,118960,55,1270,0,195,77682,
978314244,7043,480,201326592,29,30,1,-101,-100,-101,-99,-129,1264,118960,55,1270,0,195,77677,
978314249,7048,480,201326592,29,30,1,-101,-100,-101,-99,-128,1264,118960,55,1270,0,195,77672,
978314254,7053,480,201326592,30,30,1,-101,-100,-101,-99,-131,1267,119240,55,1270,0,196,77667,
978314259,7058,480,201326592,29,30,1,-101,-100,-101,-99,-129,1267,119240,55,1270,0,196,77662,
978314265,7063,480,201326592,29,30,1,-101,-100,-101,-99,-128,1267,119240,55,1270,0,196,77657,
978314270,7068,480,201326592,29,30,1,-101,-100,-101,-99,-131,1267,119240,55,1270,0,196,77652,
978314275,7073,480,201326592,29,30,1,-101,-100,-101,-99,-129,1267,119240,55,1270,0,196,77647,
978314280,7078,480,201326592,29,30,1,-101,-100,-101,-99,-131,1267,119240,55,1270,0,196,77642,
978314285,7083,480,201326592,30,30,1,-101,-100,-101,-99,-131,1270,119520,55,1270,0,197,77637,
978314290,7089,480,201326592,29,30,1,-101,-100,-101,-99,-128,1270,119520,55,1270,0,197,77632,
978314295,7094,480,201326592,29,30,1,-101,-100,-101,-99,-129,1270,119520,55,1270,0,197,77626,
978314300,7099,480,201326592,29,30,1,-101,-100,-101,-99,-130,1270,119520,55,1270,0,197,77621,
978314305,7104,480,201326592,29,30,1,-101,-100,-101,-99,-131,1270,119520,55,1270,0,197,77616,
978314310,7109,480,201326592,29,30,1,-101,-100,-101,-99,-129,1270,119520,55,1270,0,197,77611,
978314316,7114,480,201326592,30,30,1,-101,-100,-101,-99,-130,1273,119800,55,1270,0,198,77606,
978314321,7119,480,201326592,29,30,1,-101,-100,-101,-99,-130,1273,119800,55,1270,0,198,77601,
978314326,7124,480,201326592,29,30,1,-101,-100,-101,-99,-129,1273,119800,55,1270,0,198,77596,
978314331,7129,480,201326592,29,30,1,-101,-100,-101,-99,-130,1273,119800,55,1270,0,198,77591,
978314336,7135,480,201326592,29,30,1,-101,-100,-101,-99,-129,1273,119800,55,1270,0,198,77585,
978314342,7140,480,201326592,29,30,1,-101,-100,-101,-99,-132,1273,119800,55,1270,0,198,77580,
978314347,7145,480,201326592,30,30,1,-101,-100,-101,-99,-128,1276,120080,55,1270,0,199,77575,
978314352,7150,480,201326592,29,30,1,-101,-100,-101,-99,-132,1276,120080,55,1270,0,199,77570,
978314357,7155,480,201326592,29,30,1,-101,-100,-101,-99,-130,1276,120080,55,1270,0,199,77565,
978314362,7160,480,201326592,29,30,1,-101,-100,-101,-99,-129,1276,120080,55,1270,0,199,77560,
978314367,7166,480,201326592,29,30,1,-101,-100,-101,-99,-129,1276,120080,55,1270,0,199,77555,
978314372,7171,480,201326592,29,30,1,-101,-100,-101,-99,-129,1276,120080,55,1270,0,199,77549,
978314377,7176,480,201326592,30,30,1,-101,-100,-101,-99,-130,1279,120360,55,1270,0,200,77544,
978314382,7181,480,201326592,29,30,1,-101,-100,-101,-99,-131,1279,120360,55,1270,0,200,77539,
978314387,7186,480,201326592,29,30,1,-101,-100,-101,-99,-128,1279,120360,55,1270,0,200,77534,
978314393,7191,480,201326592,29,30,1,-101,-100,-101,-99,-129,1279,120360,55,1270,0,200,77529,
978314398,7196,480,201326592,29,30,1,-101,-100,-101,-99,-127,1279,120360,55,1270,0,200,77524,
978314403,7201,480,201326592,29,30,1,-101,-100,-101,-99,-130,1279,120360,55,1270,0,200,77519,
978314408,7206,480,201326592,30,30,1,-101,-100,-101,-99,-130,1282,120640,55,1270,0,201,77514,
978314413,7211,480,201326592,29,30,1,-101,-100,-101,-99,-130,1282,120640,55,1270,0,201,77509,
978314418,7217,480,201326592,29,30,1,-101,-100,-101,-99,-129,1282,120640,55,1270,0,201,77504,
978314423,7222,480,201326592,29,30,1,-101,-100,-101,-99,-127,1282,120640,55,1270,0,201,77498,
978314428,7227,480,201326592,29,30,1,-101,-100,-101,-99,-129,1282,120640,55,1270,0,201,77493,
978314433,7232,480,201326592,29,30,1,-101,-100,-101,-99,-130,1282,120640,55,1270,0,201,77488,
978314438,7237,480,201326592,29,29,1,-101,-100,-101,-99,-126,1284,120828,55,1270,0,202,77483,
978314443,7242,480,201326592,29,30,1,-101,-100,-101,-99,-131,1285,120920,55,1270,0,202,77478,
978314449,7247,480,201326592,29,30,1,-101,-100,-101,-99,-130,1285,120920,55,1270,0,202,77473,
978314454,7252,480,201326592,29,30,1,-101,-100,-101,-99,-130,1285,120920,55,1270,0,202,77468,
978314459,7257,480,201326592,29,29,1,-101,-100,-101,-99,-129,1285,120920,55,1270,0,202,77463,
978314464,7262,480,201326592,29,29,1,-101,-100,-101,-99,-129,1285,120920,55,1270,0,202,77458,
978314469,7268,480,201326592,29,29,1,-101,-100,-101,-99,-124,1286,121014,55,1270,0,203,77453,
978314474,7273,480,201326592,29,29,1,-101,-100,-101,-99,-128,1288,121200,55,1270,0,203,77447,
978314479,7278,480,201326592,29,29,1,-101,-100,-101,-99,-130,1288,121200,55,1270,0,203,77442,
978314484,7283,480,201326592,29,29,1,-101,-100,-101,-99,-129,1288,121200,55,1270,0,203,77437,
